Index,Stream,OpDirn,ByteSize,Locality,Reg_Addr,Reg_Name,Reg_Payload,Tag,CmdSize,CmdCode/ResponseCode,Cmd_Name/Response_Name,Cmd_Payload/Response_Payload
2738,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2738,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2739,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2739,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2740,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2740,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2741,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2741,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2742,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2742,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2743,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
2743,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2744,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2744,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2745,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2745,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2746,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2746,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2747,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2747,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2748,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2748,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
2750,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2750,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2751,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2751,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
2749,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2749,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
2753,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2753,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2754,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2754,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2755,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2755,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2756,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2756,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2757,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2757,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2758,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2758,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2759,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2759,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2760,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 12 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 12 00 00 00 01
2760,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2761,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2761,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2762,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2762,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2763,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2763,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2764,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2764,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2765,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2765,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
2767,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2767,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2768,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2768,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
2766,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2766,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
2770,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2770,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2771,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2771,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2772,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2772,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2773,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2773,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2774,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2774,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2775,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2775,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2776,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2776,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2777,MOSI,WRITE,64,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 41 00 00 01 82 00 00 00 09 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0B 1A 6C 9C AD 4C 8A 56 34 FA 5A 1F B3 C6 82 B0 38 89 FE E2 6D 41 5A 08 CA 24 18 59 7D 04 64 A3 FA,TPMI_ST_COMMAND_TAG.SESSIONS,65,TPM_CC.PCR_Extend,PCR_Extend,00 00 00 09 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0B 1A 6C 9C AD 4C 8A 56 34 FA 5A 1F B3 C6 82 B0 38 89 FE E2 6D 41 5A 08 CA 24 18 59 7D 04 64 A3 FA
2777,MISO,WRITE,64,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2779,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2779,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2780,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2780,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2781,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2781,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2782,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2782,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2783,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2783,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
2785,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2785,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2786,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2786,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
2784,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2784,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
2788,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2788,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2789,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2789,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2790,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2790,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2791,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2791,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2792,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2792,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2793,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2793,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2794,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2794,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2795,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
2795,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2796,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2796,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2797,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2797,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2798,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2798,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2799,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2799,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2800,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2800,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
2802,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2802,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2803,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2803,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
2801,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2801,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
2805,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2805,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2806,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2806,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2807,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2807,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2808,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2808,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2809,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2809,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2810,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2810,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2811,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2811,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2812,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 12 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 12 00 00 00 01
2812,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2813,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2813,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2814,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2814,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2815,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2815,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2816,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2816,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2817,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2817,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
2819,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2819,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2820,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2820,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
2818,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2818,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
2822,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2822,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2823,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2823,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2824,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2824,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2825,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2825,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2826,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2826,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2827,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2827,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2828,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2828,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2829,MOSI,WRITE,53,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 35 00 00 01 82 00 00 00 05 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 04 44 3A 6B 7B 82 B7 AF 56 4F 2E 39 3C D9 D5 A3 88 B7 FA 4A 98,TPMI_ST_COMMAND_TAG.SESSIONS,53,TPM_CC.PCR_Extend,PCR_Extend,00 00 00 05 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 04 44 3A 6B 7B 82 B7 AF 56 4F 2E 39 3C D9 D5 A3 88 B7 FA 4A 98
2829,MISO,WRITE,53,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2830,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2830,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2831,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2831,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2832,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2832,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2833,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2833,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2834,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2834,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
2836,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2836,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2837,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2837,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
2835,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2835,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
2839,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2839,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2840,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2840,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2841,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2841,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2842,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2842,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2843,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2843,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2844,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2844,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2845,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2845,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2846,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
2846,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2847,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2847,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2848,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2848,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2849,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2849,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2850,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2850,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2851,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2851,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
2853,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2853,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2854,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2854,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
2852,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2852,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
2856,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2856,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2857,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2857,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2858,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2858,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2859,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2859,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2860,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2860,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2861,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2861,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2862,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2862,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2863,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 12 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 12 00 00 00 01
2863,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2864,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2864,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2865,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2865,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2866,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2866,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2867,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2867,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2868,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2868,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
2870,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2870,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2871,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2871,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
2869,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2869,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
2873,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2873,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2874,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2874,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2875,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2875,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2876,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2876,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2877,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2877,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2878,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2878,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2879,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2879,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2880,MOSI,WRITE,64,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 41 00 00 01 82 00 00 00 05 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0B D8 04 3D 6B 7B 85 AD 35 8E B3 B6 AE 6A 87 3A B7 EF 23 A2 63 52 C5 DC 4F AA 5A EE DA CF 5E B4 1B,TPMI_ST_COMMAND_TAG.SESSIONS,65,TPM_CC.PCR_Extend,PCR_Extend,00 00 00 05 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0B D8 04 3D 6B 7B 85 AD 35 8E B3 B6 AE 6A 87 3A B7 EF 23 A2 63 52 C5 DC 4F AA 5A EE DA CF 5E B4 1B
2880,MISO,WRITE,64,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2882,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2882,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2883,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2883,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2884,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2884,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2885,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2885,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2886,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2886,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
2888,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2888,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2889,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2889,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
2887,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2887,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
2891,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2891,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2892,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2892,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2893,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2893,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2894,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2894,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2895,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2895,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2896,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2896,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2897,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2897,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
